id_venta;fecha_venta;id_empleado;antiguedad_vendedor;id_cliente;nombre_cliente;email_cliente;genero_cliente;edad_cliente;ciudad_cliente;region_cliente;canal_venta;producto;categoria_producto;precio_unitario;cantidad;descuento_pct;monto_total
626;2024-09-18;45;2;152;Cristian Daniel Muñoz Morales;cliente152@mail.cl;Mujer;42.0;Talcahuano;Biobío;Web;Lavadora;Electrohogar;700000;2;0.0;1400000.0
627;2024-09-19;65;0;71;Juan Rivera;cliente71@mail.cl;Mujer;42.0;Rancagua;O'Higgins;App;TV;Electrohogar;650000;1;0.0;650000.0
628;2024-09-20;14;0;134;Flor Samantha Méndez Cuevas;cliente134@mail.cl;Hombre;43.0;Santiago;Región Metropolitana;Web;Perfume;Belleza;35000;3;0.0;105000.0
629;2024-09-21;53;1;125;Martín Jorge Vergara Sáez;cliente125@mail.cl;Mujer;45.0;Puerto Montt;;App;Perfume;Belleza;35000;2;0.1;63000.0
630;2024-09-22;41;4;207;Eduardo René Valenzuela Venegas;cliente207@mail.cl;Mujer;44.0;Antofagasta;;Web;Lavadora;Electrohogar;700000;2;0.0;1400000.0
631;2024-09-23;4;3;226;Carol Adelina Maldonado Saavedra;cliente226@mail.cl;Hombre;51.0;Concepción;Biobío;Tienda;Smartphone;;450000;1;0.05;427500.0
632;2024-09-24;58;1;216;Víctor Raúl Ibarra Paredes;cliente216@mail.cl;Hombre;47.0;Puerto Montt;Los Lagos;Web;Polera;Vestuario;12000;3;0.1;32400.0
633;2024-09-25;36;4;71;Juan Rivera;cliente71@mail.cl;Mujer;42.0;Rancagua;;Web;Polera;Vestuario;12000;3;0.1;32400.0
634;2024-09-26;21;5;116;Daniel Alejandro Rivera Ibarra;cliente116@mail.cl;Mujer;41.0;Puerto Montt;Los Lagos;Web;Maquillaje;Belleza;15000;1;0.0;15000.0
635;2024-09-27;9;9;18;Vanessa Emilia Osorio Saavedra;cliente18@mail.cl;Mujer;41.0;Valparaíso;Valparaíso;Tienda;Maquillaje;;15000;3;0.0;45000.0
636;2024-09-28;5;1;181;Alexandra Fuentes Lara;cliente181@mail.cl;Hombre;45.0;Talcahuano;;App;Zapatillas;Calzado;55000;3;0.1;148500.0
637;2024-09-29;54;9;175;Carolina Villagrán Miranda;cliente175@mail.cl;Hombre;41.0;Talcahuano;Biobío;App;Pantalón;Vestuario;25000;3;0.05;71250.0
638;2024-09-30;47;1;37;Alejandro Rodrigo Toro Espinoza;cliente37@mail.cl;Hombre;40.0;Viña del Mar;;Web;Polera;Vestuario;12000;2;0.05;22800.0
639;2024-10-01;31;4;214;Carlos Valdés Muñoz;cliente214@mail.cl;Hombre;45.0;Rancagua;;Tienda;Perfume;Belleza;35000;1;0.0;35000.0
640;2024-10-02;54;9;166;Sergio Carlos Pavez Díaz;cliente166@mail.cl;Mujer;42.0;Talcahuano;;Web;Refrigerador;Electrohogar;800000;2;0.0;1600000.0
641;2024-10-03;14;0;190;Elia Alicia Araya Mora;cliente190@mail.cl;Hombre;19.0;Santiago;Región Metropolitana;Tienda;Pantalón;;25000;1;0.05;23750.0
642;2024-10-04;59;1;214;Carlos Valdés Muñoz;cliente214@mail.cl;Hombre;45.0;Antofagasta;;Web;Perfume;;35000;1;0.1;31500.0
643;2024-10-05;10;7;227;Franklin Torres Pastén;cliente227@mail.cl;Mujer;38.0;Valparaíso;Valparaíso;Tienda;TV;Electrohogar;650000;2;0.05;1235000.0
644;2024-10-06;68;2;18;Vanessa Emilia Osorio Saavedra;cliente18@mail.cl;Mujer;41.0;Santiago;Región Metropolitana;App;Lavadora;Electrohogar;700000;1;0.0;700000.0
645;2024-10-07;13;0;96;Javier Aravena;cliente96@mail.cl;Hombre;20.0;Talcahuano;;Web;Notebook;;750000;3;0.0;2250000.0
646;2024-10-08;50;0;276;Valeska Godoy Riquelme;cliente276@mail.cl;Hombre;43.0;Temuco;La Araucanía;App;Zapatillas;;55000;3;0.1;148500.0
647;2024-10-09;70;6;69;Raquel Silva Méndez;cliente69@mail.cl;Mujer;42.0;Talcahuano;Biobío;Web;TV;;650000;2;0.0;1300000.0
648;2024-10-10;30;0;133;Sara Saavedra;cliente133@mail.cl;Hombre;25.0;Valparaíso;;Web;Refrigerador;Electrohogar;800000;1;0.1;720000.0
649;2024-10-11;24;3;249;María Sofía Morales Arellano;cliente249@mail.cl;Mujer;59.0;La Serena;Coquimbo;Web;Polera;;12000;3;0.0;36000.0
650;2024-10-12;58;1;29;Jorge Giovanny Valencia Ramírez;cliente29@mail.cl;Hombre;30.0;Puerto Montt;Los Lagos;App;Perfume;Belleza;35000;3;0.0;105000.0
651;2024-10-13;46;5;251;Luis Cisternas Apablaza;cliente251@mail.cl;Hombre;22.0;La Serena;Coquimbo;Tienda;Lavadora;Electrohogar;700000;1;0.0;700000.0
652;2024-10-14;48;6;141;Pedro Pablo Castro Ojeda;cliente141@mail.cl;Mujer;40.0;Valparaíso;;App;Refrigerador;Electrohogar;800000;3;0.0;2400000.0
653;2024-10-15;23;0;62;Raimundo Mario Rubilar Flores;cliente62@mail.cl;Mujer;35.0;Concepción;;Web;Polera;;12000;3;0.1;32400.0
654;2024-10-16;21;5;110;Flavia Estela Cruz Castro;cliente110@mail.cl;Mujer;37.0;Puerto Montt;Los Lagos;Web;Polera;Vestuario;12000;2;0.1;21600.0
655;2024-10-17;68;2;170;Benjamín Abarca;cliente170@mail.cl;Hombre;28.0;Santiago;Región Metropolitana;Web;Refrigerador;Electrohogar;800000;3;0.05;2280000.0
656;2024-10-18;42;4;96;Javier Aravena;cliente96@mail.cl;Hombre;20.0;Talcahuano;;Tienda;Refrigerador;;800000;3;0.05;2280000.0
657;2024-10-19;50;0;155;Gonzalo Felipe Martínez Acevedo;cliente155@mail.cl;Mujer;41.0;Temuco;La Araucanía;Web;TV;;650000;2;0.05;1235000.0
658;2024-10-20;2;2;53;Eduardo Manuel Morales Riffo;cliente53@mail.cl;Mujer;29.0;Rancagua;;Tienda;Perfume;;35000;3;0.05;99750.0
659;2024-10-21;36;4;83;Vilma Leyla Escobar Fuentes;cliente83@mail.cl;Hombre;55.0;Rancagua;O'Higgins;Tienda;Refrigerador;;800000;2;0.0;1600000.0
660;2024-10-22;49;1;193;Florinda Josefa Cortés Morales;cliente193@mail.cl;Hombre;40.0;Antofagasta;;App;Maquillaje;Belleza;15000;1;0.1;13500.0
661;2024-10-23;67;0;108;Gonzalo Jorge Muñoz Reyes;cliente108@mail.cl;Hombre;40.0;Talcahuano;Biobío;Web;Zapatillas;Calzado;55000;2;0.0;110000.0
662;2024-10-24;16;3;236;María Silvia Parra Espinosa;cliente236@mail.cl;Mujer;45.0;Temuco;La Araucanía;Web;Notebook;Tecnología;750000;1;0.1;675000.0
663;2024-10-25;43;0;23;Brayan Amaro Araya Valenzuela;cliente23@mail.cl;Mujer;38.0;Santiago;;Tienda;Smartphone;Tecnología;450000;2;0.0;900000.0
664;2024-10-26;7;8;65;Manuel Rodríguez;cliente65@mail.cl;Hombre;47.0;Valparaíso;Valparaíso;App;TV;;650000;1;0.0;650000.0
665;2024-10-27;52;0;183;Patricia Antonia García Muñoz;cliente183@mail.cl;Mujer;25.0;Talcahuano;;Tienda;Polera;Vestuario;12000;2;0.05;22800.0
666;2024-10-28;32;5;201;Miguel Avendaño Soto;cliente201@mail.cl;Mujer;42.0;Puerto Montt;;Tienda;Polera;;12000;3;0.0;36000.0
667;2024-10-29;51;7;240;María Evelyn Rodríguez Mardones;cliente240@mail.cl;Hombre;48.0;Rancagua;O'Higgins;Tienda;Pantalón;;25000;1;0.0;25000.0
668;2024-10-30;53;1;135;Sergio Guerrero Salazar;cliente135@mail.cl;Mujer;26.0;Puerto Montt;Los Lagos;Web;TV;Electrohogar;650000;3;0.0;1950000.0
669;2024-10-31;65;0;260;Carlos Wladimir Lara Muñoz;cliente260@mail.cl;Mujer;47.0;Rancagua;;Tienda;Maquillaje;;15000;3;0.05;42750.0
670;2024-11-01;23;0;15;Carmen Fuenzalida López;cliente15@mail.cl;Hombre;18.0;Concepción;Biobío;Tienda;Polera;;12000;3;0.05;34200.0
671;2024-11-02;13;0;136;Maritza Thiare Mora Miranda;cliente136@mail.cl;Mujer;56.0;Talcahuano;;Tienda;Maquillaje;Belleza;15000;3;0.0;45000.0
672;2024-11-03;60;1;179;Bárbara Valeria Vergara Solar;cliente179@mail.cl;Hombre;34.0;Valparaíso;Valparaíso;Tienda;Lavadora;Electrohogar;700000;3;0.1;1890000.0
673;2024-11-04;24;3;97;Tatiana Catalina Gutiérrez Quiroz;cliente97@mail.cl;Mujer;41.0;La Serena;;Tienda;Perfume;Belleza;35000;2;0.0;70000.0
674;2024-11-05;47;1;86;Rudecindo Cares;cliente86@mail.cl;Hombre;31.0;Viña del Mar;;Web;Polera;Vestuario;12000;1;0.05;11400.0
675;2024-11-06;37;1;172;Manuel Candia Garrido;cliente172@mail.cl;Hombre;28.0;Viña del Mar;Valparaíso;Tienda;Lavadora;;700000;3;0.1;1890000.0
676;2024-11-07;34;1;4;César Carlos Espinoza Uribe;cliente4@mail.cl;Hombre;56.0;Concepción;Biobío;App;TV;;650000;2;0.0;1300000.0
677;2024-11-08;16;3;158;Braulio Diego Mondaca Muñoz;cliente158@mail.cl;Hombre;43.0;Temuco;;Tienda;Polera;;12000;3;0.0;36000.0
678;2024-11-09;1;8;184;Jacqueline Amanda Martínez Osorio;cliente184@mail.cl;Hombre;43.0;Santiago;;Tienda;Polera;Vestuario;12000;3;0.0;36000.0
679;2024-11-10;7;8;184;Jacqueline Amanda Martínez Osorio;cliente184@mail.cl;Hombre;43.0;Valparaíso;Valparaíso;Tienda;Refrigerador;;800000;2;0.05;1520000.0
680;2024-11-11;4;3;5;Marina Carolina Palacios Araneda;cliente5@mail.cl;Hombre;35.0;Concepción;Biobío;Web;Lavadora;;700000;3;0.0;2100000.0
681;2024-11-12;23;0;258;Edith Uberlinda Jiménez Valenzuela;cliente258@mail.cl;Mujer;29.0;Concepción;Biobío;Tienda;Refrigerador;Electrohogar;800000;3;0.0;2400000.0
682;2024-11-13;51;7;278;Gloria Durán;cliente278@mail.cl;Hombre;30.0;Rancagua;O'Higgins;Web;Pantalón;Vestuario;25000;2;0.1;45000.0
683;2024-11-14;53;1;65;Manuel Rodríguez;cliente65@mail.cl;Hombre;47.0;Puerto Montt;Los Lagos;Web;Lavadora;Electrohogar;700000;3;0.0;2100000.0
684;2024-11-15;17;0;277;Verónica Cartes Rebolledo;cliente277@mail.cl;Mujer;40.0;Santiago;Región Metropolitana;Tienda;Smartphone;Tecnología;450000;1;0.1;405000.0
685;2024-11-16;60;1;233;Luis Chávez Tello;cliente233@mail.cl;Mujer;38.0;Valparaíso;Valparaíso;App;Lavadora;Electrohogar;700000;1;0.0;700000.0
686;2024-11-17;30;0;8;Angelo Juan Vivanco Escobar;cliente8@mail.cl;Mujer;47.0;Valparaíso;Valparaíso;Web;Maquillaje;;15000;1;0.0;15000.0
687;2024-11-18;25;3;255;Ximena Susana Medina Duarte;cliente255@mail.cl;Hombre;19.0;Puerto Montt;Los Lagos;Tienda;Pantalón;;25000;2;0.0;50000.0
688;2024-11-19;56;2;150;Patricia Raquel Reyes Parra;cliente150@mail.cl;Hombre;41.0;Talcahuano;Biobío;Web;Polera;Vestuario;12000;2;0.0;24000.0
689;2024-11-20;36;4;79;Gloria Pereira González;cliente79@mail.cl;Mujer;39.0;Rancagua;;App;Lavadora;;700000;3;0.0;2100000.0
690;2024-11-21;32;5;64;Arnoldo Anselmo Cubillos Veloso;cliente64@mail.cl;Hombre;23.0;Puerto Montt;Los Lagos;Tienda;Pantalón;Vestuario;25000;2;0.05;47500.0
691;2024-11-22;15;0;20;Manuel Muñoz González;cliente20@mail.cl;Hombre;21.0;Santiago;Región Metropolitana;App;Notebook;Tecnología;750000;3;0.1;2025000.0
692;2024-11-23;62;4;37;Alejandro Rodrigo Toro Espinoza;cliente37@mail.cl;Hombre;40.0;Puerto Montt;Los Lagos;Tienda;Smartphone;Tecnología;450000;3;0.0;1350000.0
693;2024-11-24;4;3;121;Constanza Osorio;cliente121@mail.cl;Hombre;47.0;Concepción;Biobío;App;Pantalón;Vestuario;25000;1;0.0;25000.0
694;2024-11-25;24;3;260;Carlos Wladimir Lara Muñoz;cliente260@mail.cl;Mujer;47.0;La Serena;Coquimbo;Tienda;Pantalón;Vestuario;25000;3;0.0;75000.0
695;2024-11-26;26;6;74;Gloria Urra Ramos;cliente74@mail.cl;Hombre;56.0;Rancagua;;App;Polera;Vestuario;12000;1;0.05;11400.0
696;2024-11-27;47;1;122;Carlos Aranda-Ortiz;cliente122@mail.cl;Mujer;27.0;Viña del Mar;Valparaíso;Tienda;TV;Electrohogar;650000;1;0.1;585000.0
697;2024-11-28;60;1;49;Belén Ruth Mansilla Caro;cliente49@mail.cl;Hombre;42.0;Valparaíso;;Tienda;Pantalón;Vestuario;25000;3;0.0;75000.0
698;2024-11-29;8;1;72;Luis Gabriel Barrera Castillo;cliente72@mail.cl;Hombre;56.0;Puerto Montt;Los Lagos;App;Smartphone;Tecnología;450000;3;0.0;1350000.0
699;2024-11-30;9;9;25;Lissette Susan Mella Sánchez;cliente25@mail.cl;Mujer;31.0;Valparaíso;Valparaíso;Tienda;Polera;Vestuario;12000;1;0.1;10800.0
700;2024-12-01;17;0;146;María Josefina Flores Manríquez;cliente146@mail.cl;Mujer;47.0;Santiago;Región Metropolitana;App;Pantalón;Vestuario;25000;3;0.05;71250.0
701;2024-12-02;55;9;230;Blanca Anahí González Retamal;cliente230@mail.cl;Hombre;46.0;Antofagasta;;Tienda;Maquillaje;Belleza;15000;1;0.0;15000.0
702;2024-12-03;30;0;199;Fabián Cristian Hormazábal Villablanca;cliente199@mail.cl;Hombre;38.0;Valparaíso;Valparaíso;Web;Zapatillas;;55000;2;0.0;110000.0
703;2024-12-04;58;1;264;Alejandra Navarro;cliente264@mail.cl;Mujer;25.0;Puerto Montt;;Web;Lavadora;;700000;3;0.0;2100000.0
704;2024-12-05;19;5;35;Melania Jessica Urrutia Palacios;cliente35@mail.cl;Mujer;47.0;Temuco;La Araucanía;Web;Perfume;Belleza;35000;3;0.1;94500.0
705;2024-12-06;63;5;52;Susana María Soto Véliz;cliente52@mail.cl;Hombre;33.0;Rancagua;O'Higgins;Tienda;Notebook;;750000;3;0.05;2137500.0
706;2024-12-07;53;1;252;Mauricio Astorga;cliente252@mail.cl;Mujer;49.0;Puerto Montt;Los Lagos;Web;TV;Electrohogar;650000;2;0.05;1235000.0
707;2024-12-08;8;1;45;Miguel Roberto Villagrán Iturra;cliente45@mail.cl;Hombre;20.0;Puerto Montt;Los Lagos;Web;Smartphone;Tecnología;450000;3;0.1;1215000.0
708;2024-12-09;63;5;127;Roberto Moreno Jorquera;cliente127@mail.cl;Mujer;26.0;Rancagua;O'Higgins;Tienda;Notebook;Tecnología;750000;2;0.1;1350000.0
709;2024-12-10;37;1;258;Edith Uberlinda Jiménez Valenzuela;cliente258@mail.cl;Mujer;29.0;Viña del Mar;Valparaíso;Web;TV;Electrohogar;650000;1;0.1;585000.0
710;2024-12-11;31;4;177;Benjamín Claudio Riffo Cid;cliente177@mail.cl;Mujer;38.0;Rancagua;O'Higgins;Tienda;TV;Electrohogar;650000;1;0.0;650000.0
711;2024-12-12;36;4;95;Leonor Corvalán;cliente95@mail.cl;Mujer;33.0;Rancagua;;Web;Perfume;;35000;1;0.05;33250.0
712;2024-12-13;39;6;6;Yaritza Quiroga Martínez;cliente6@mail.cl;Mujer;35.0;Antofagasta;Antofagasta;Web;Notebook;;750000;3;0.0;2250000.0
713;2024-12-14;50;0;204;Camila Natalia Pérez Arroyo;cliente204@mail.cl;Hombre;50.0;Temuco;;Web;Zapatillas;;55000;3;0.1;148500.0
714;2024-12-15;49;1;96;Javier Aravena;cliente96@mail.cl;Hombre;20.0;Antofagasta;Antofagasta;Web;Perfume;;35000;2;0.1;63000.0
715;2024-12-16;45;2;11;Francisca Carla Muñoz Huerta;cliente11@mail.cl;Hombre;32.0;Talcahuano;Biobío;Web;Pantalón;;25000;3;0.05;71250.0
716;2024-12-17;49;1;36;Josefa Plaza;cliente36@mail.cl;Mujer;23.0;Antofagasta;Antofagasta;Web;TV;;650000;1;0.1;585000.0
717;2024-12-18;13;0;211;Patricio Gonzalo Toledo Arce;cliente211@mail.cl;Hombre;44.0;Talcahuano;;Tienda;Pantalón;Vestuario;25000;3;0.1;67500.0
718;2024-12-19;1;8;96;Javier Aravena;cliente96@mail.cl;Hombre;20.0;Santiago;;Web;Polera;;12000;3;0.0;36000.0
719;2024-12-20;17;0;141;Pedro Pablo Castro Ojeda;cliente141@mail.cl;Mujer;40.0;Santiago;Región Metropolitana;Web;Lavadora;Electrohogar;700000;2;0.1;1260000.0
720;2024-12-21;19;5;40;Elizabeth Meléndez Pacheco;cliente40@mail.cl;Hombre;40.0;Temuco;La Araucanía;Tienda;TV;Electrohogar;650000;3;0.1;1755000.0
721;2024-12-22;50;0;200;Stephanie Hilda Muñoz Elgueta;cliente200@mail.cl;Hombre;24.0;Temuco;;Tienda;TV;Electrohogar;650000;3;0.1;1755000.0
722;2024-12-23;52;0;112;Karin Elena Jaramillo Carrasco;cliente112@mail.cl;Hombre;37.0;Talcahuano;;Tienda;Smartphone;Tecnología;450000;1;0.0;450000.0
723;2024-12-24;9;9;71;Juan Rivera;cliente71@mail.cl;Mujer;42.0;Valparaíso;Valparaíso;Tienda;TV;;650000;2;0.0;1300000.0
724;2024-12-25;7;8;105;Claudio Diego Cisterna Rojas;cliente105@mail.cl;Hombre;36.0;Valparaíso;Valparaíso;App;Polera;;12000;3;0.0;36000.0
725;2024-12-26;30;0;119;Luis Víctor Garrido Cortés;cliente119@mail.cl;Hombre;51.0;Valparaíso;Valparaíso;Tienda;Notebook;;750000;1;0.0;750000.0
726;2024-12-27;20;0;268;Jaime Toloza Díaz;cliente268@mail.cl;Hombre;20.0;Temuco;;Tienda;Lavadora;;700000;2;0.05;1330000.0
727;2024-12-28;30;0;93;Irma Espinoza Araya;cliente93@mail.cl;Mujer;29.0;Valparaíso;;Tienda;Refrigerador;;800000;3;0.1;2160000.0
728;2024-12-29;13;0;75;Máximo Pablo Leal Romero;cliente75@mail.cl;Hombre;18.0;Talcahuano;;Tienda;Notebook;Tecnología;750000;2;0.1;1350000.0
729;2024-12-30;3;1;67;Francisca Valenzuela Pavez;cliente67@mail.cl;Hombre;37.0;Valparaíso;Valparaíso;Web;Notebook;;750000;1;0.05;712500.0
730;2024-12-31;37;1;185;Yasna Colomba Olivares Prieto;cliente185@mail.cl;Hombre;35.0;Viña del Mar;Valparaíso;Tienda;Lavadora;Electrohogar;700000;3;0.1;1890000.0
731;2025-01-01;61;3;118;Juana Morales Novoa;cliente118@mail.cl;Mujer;23.0;Concepción;Biobío;Tienda;Pantalón;Vestuario;25000;1;0.05;23750.0
732;2025-01-02;36;4;36;Josefa Plaza;cliente36@mail.cl;Mujer;23.0;Rancagua;O'Higgins;App;Polera;;12000;2;0.0;24000.0
733;2025-01-03;35;1;201;Miguel Avendaño Soto;cliente201@mail.cl;Mujer;42.0;Antofagasta;Antofagasta;Web;Polera;Vestuario;12000;3;0.1;32400.0
734;2025-01-04;22;1;257;Vanessa Silva Campos;cliente257@mail.cl;Hombre;53.0;Viña del Mar;;Web;TV;Electrohogar;650000;3;0.0;1950000.0
735;2025-01-05;56;2;74;Gloria Urra Ramos;cliente74@mail.cl;Hombre;56.0;Talcahuano;;Web;Smartphone;;450000;1;0.1;405000.0
736;2025-01-06;8;1;196;Darwin Ramón Saavedra Pino;cliente196@mail.cl;Hombre;42.0;Puerto Montt;Los Lagos;Web;TV;;650000;3;0.1;1755000.0
737;2025-01-07;36;4;227;Franklin Torres Pastén;cliente227@mail.cl;Mujer;38.0;Rancagua;;Web;Zapatillas;Calzado;55000;2;0.1;99000.0
738;2025-01-08;7;8;26;Felipe Daniel González Salinas;cliente26@mail.cl;Mujer;39.0;Valparaíso;Valparaíso;Tienda;Maquillaje;;15000;3;0.05;42750.0
739;2025-01-09;36;4;263;Carolina González Ruiz;cliente263@mail.cl;Mujer;18.0;Rancagua;O'Higgins;Tienda;Lavadora;Electrohogar;700000;1;0.1;630000.0
740;2025-01-10;19;5;19;Teresa María Alvarado Guerra;cliente19@mail.cl;Hombre;27.0;Temuco;;Tienda;Notebook;Tecnología;750000;3;0.0;2250000.0
741;2025-01-11;34;1;170;Benjamín Abarca;cliente170@mail.cl;Hombre;28.0;Concepción;;App;Perfume;;35000;3;0.05;99750.0
742;2025-01-12;52;0;139;Mario Fonseca;cliente139@mail.cl;Hombre;47.0;Talcahuano;Biobío;Web;Polera;Vestuario;12000;2;0.0;24000.0
743;2025-01-13;42;4;171;Alejandra Vega;cliente171@mail.cl;Hombre;27.0;Talcahuano;;Web;Perfume;;35000;2;0.1;63000.0
744;2025-01-14;41;4;243;Miguel Esteban Soto Silva;cliente243@mail.cl;Mujer;44.0;Antofagasta;Antofagasta;App;Zapatillas;Calzado;55000;2;0.1;99000.0
745;2025-01-15;27;4;131;Juan Rodríguez Acevedo;cliente131@mail.cl;Hombre;19.0;Viña del Mar;Valparaíso;Tienda;TV;Electrohogar;650000;3;0.0;1950000.0
746;2025-01-16;36;4;54;Franco Espinosa;cliente54@mail.cl;Mujer;45.0;Rancagua;;Tienda;Smartphone;Tecnología;450000;1;0.05;427500.0
747;2025-01-17;68;2;158;Braulio Diego Mondaca Muñoz;cliente158@mail.cl;Hombre;43.0;Santiago;Región Metropolitana;App;Zapatillas;;55000;1;0.0;55000.0
748;2025-01-18;52;0;238;Manuel Rodríguez Pérez;cliente238@mail.cl;Hombre;40.0;Talcahuano;;App;Perfume;Belleza;35000;2;0.0;70000.0
749;2025-01-19;12;0;47;Javier Diego Navarrete Peña;cliente47@mail.cl;Hombre;32.0;Viña del Mar;Valparaíso;Tienda;Maquillaje;Belleza;15000;1;0.0;15000.0
750;2025-01-20;66;2;192;Olga Agustina Rojas Rodríguez;cliente192@mail.cl;Mujer;38.0;Talcahuano;Biobío;Web;Zapatillas;;55000;2;0.1;99000.0
751;2025-01-21;19;5;24;Luisa Pía Figueroa Moreno;cliente24@mail.cl;Mujer;20.0;Temuco;;Tienda;Pantalón;;25000;3;0.05;71250.0
752;2025-01-22;60;1;142;Hilda Javiera Cofré Lucero;cliente142@mail.cl;Hombre;53.0;Valparaíso;Valparaíso;Web;Polera;;12000;1;0.1;10800.0
753;2025-01-23;65;0;157;Nelson Francisco Baeza Fuenzalida;cliente157@mail.cl;Mujer;60.0;Rancagua;O'Higgins;Tienda;Notebook;Tecnología;750000;3;0.1;2025000.0
754;2025-01-24;47;1;184;Jacqueline Amanda Martínez Osorio;cliente184@mail.cl;Hombre;43.0;Viña del Mar;Valparaíso;App;Refrigerador;Electrohogar;800000;3;0.05;2280000.0
755;2025-01-25;31;4;78;Anahí Ana Cornejo Mendoza;cliente78@mail.cl;Hombre;34.0;Rancagua;O'Higgins;Web;Lavadora;Electrohogar;700000;3;0.0;2100000.0
756;2025-01-26;48;6;270;Maite Díaz;cliente270@mail.cl;Hombre;39.0;Valparaíso;Valparaíso;Web;Refrigerador;Electrohogar;800000;2;0.0;1600000.0
757;2025-01-27;10;7;158;Braulio Diego Mondaca Muñoz;cliente158@mail.cl;Hombre;43.0;Valparaíso;;Tienda;Refrigerador;;800000;2;0.1;1440000.0
758;2025-01-28;7;8;233;Luis Chávez Tello;cliente233@mail.cl;Mujer;38.0;Valparaíso;;Web;Smartphone;;450000;1;0.05;427500.0
759;2025-01-29;39;6;156;María Mayte González Villegas;cliente156@mail.cl;Mujer;29.0;Antofagasta;;Tienda;Notebook;Tecnología;750000;3;0.0;2250000.0
760;2025-01-30;10;7;121;Constanza Osorio;cliente121@mail.cl;Hombre;47.0;Valparaíso;;Tienda;TV;Electrohogar;650000;2;0.05;1235000.0
761;2025-01-31;16;3;155;Gonzalo Felipe Martínez Acevedo;cliente155@mail.cl;Mujer;41.0;Temuco;La Araucanía;Tienda;Maquillaje;;15000;3;0.0;45000.0
762;2025-02-01;55;9;183;Patricia Antonia García Muñoz;cliente183@mail.cl;Mujer;25.0;Antofagasta;;Tienda;Smartphone;Tecnología;450000;3;0.0;1350000.0
763;2025-02-02;55;9;93;Irma Espinoza Araya;cliente93@mail.cl;Mujer;29.0;Antofagasta;;Tienda;Smartphone;;450000;3;0.05;1282500.0
764;2025-02-03;37;1;264;Alejandra Navarro;cliente264@mail.cl;Mujer;25.0;Viña del Mar;Valparaíso;Web;Refrigerador;Electrohogar;800000;3;0.1;2160000.0
765;2025-02-04;19;5;219;Víctor Matamala;cliente219@mail.cl;Mujer;32.0;Temuco;La Araucanía;App;Zapatillas;Calzado;55000;2;0.0;110000.0
766;2025-02-05;51;7;164;Samuel Arias;cliente164@mail.cl;Mujer;28.0;Rancagua;O'Higgins;Web;Pantalón;;25000;2;0.0;50000.0
767;2025-02-06;56;2;160;Mónica Araya Álvarez;cliente160@mail.cl;Mujer;45.0;Talcahuano;Biobío;Tienda;TV;;650000;3;0.0;1950000.0
768;2025-02-07;13;0;92;Belén Gamboa Carvajal;cliente92@mail.cl;Mujer;49.0;Talcahuano;;Web;Pantalón;;25000;3;0.0;75000.0
769;2025-02-08;50;0;221;Juan Héctor Castro Silva;cliente221@mail.cl;Mujer;65.0;Temuco;La Araucanía;Web;Polera;;12000;1;0.0;12000.0
770;2025-02-09;47;1;138;John Alvarado Albornoz;cliente138@mail.cl;Mujer;34.0;Viña del Mar;;Tienda;Maquillaje;;15000;2;0.05;28500.0
771;2025-02-10;59;1;84;Andrea Ahumada Chávez;cliente84@mail.cl;Mujer;31.0;Antofagasta;Antofagasta;App;Notebook;Tecnología;750000;2;0.1;1350000.0
772;2025-02-11;65;0;246;Josefa Segura Verdugo;cliente246@mail.cl;Hombre;33.0;Rancagua;O'Higgins;Web;TV;;650000;1;0.05;617500.0
773;2025-02-12;14;0;79;Gloria Pereira González;cliente79@mail.cl;Mujer;39.0;Santiago;;Tienda;Maquillaje;Belleza;15000;1;0.1;13500.0
774;2025-02-13;45;2;238;Manuel Rodríguez Pérez;cliente238@mail.cl;Hombre;40.0;Talcahuano;Biobío;App;Smartphone;;450000;3;0.05;1282500.0
775;2025-02-14;22;1;189;Gloria Lidia García Toledo;cliente189@mail.cl;Mujer;27.0;Viña del Mar;Valparaíso;Web;Smartphone;Tecnología;450000;3;0.0;1350000.0
776;2025-02-15;47;1;225;Berta Huerta García;cliente225@mail.cl;Hombre;32.0;Viña del Mar;Valparaíso;Web;Pantalón;Vestuario;25000;3;0.05;71250.0
777;2025-02-16;8;1;171;Alejandra Vega;cliente171@mail.cl;Hombre;27.0;Puerto Montt;;Web;TV;Electrohogar;650000;2;0.05;1235000.0
778;2025-02-17;53;1;98;Lucas Álvaro Acevedo Agurto;cliente98@mail.cl;Hombre;41.0;Puerto Montt;Los Lagos;Tienda;Maquillaje;Belleza;15000;1;0.1;13500.0
779;2025-02-18;29;1;221;Juan Héctor Castro Silva;cliente221@mail.cl;Mujer;65.0;Viña del Mar;Valparaíso;Tienda;TV;;650000;1;0.05;617500.0
780;2025-02-19;10;7;266;Claudio Fernando Morales Bravo;cliente266@mail.cl;Mujer;23.0;Valparaíso;;Tienda;Perfume;Belleza;35000;1;0.05;33250.0
781;2025-02-20;52;0;129;Alejandra Castro Torres;cliente129@mail.cl;Mujer;39.0;Talcahuano;Biobío;Tienda;Zapatillas;;55000;1;0.0;55000.0
782;2025-02-21;5;1;201;Miguel Avendaño Soto;cliente201@mail.cl;Mujer;42.0;Talcahuano;Biobío;App;Maquillaje;Belleza;15000;3;0.05;42750.0
